motif_id,adult_A,adult_B,adult_C,embryo_A_wormbase_raw,embryo_B_wormbase_raw,embryo_C_wormbase_raw,embryo_A_sulston,embryo_B_sulston,embryo_C_sulston,synapses_A_to_B,synapses_A_to_C,synapses_B_to_C,total_synapses,hyperedge_weight_w_e,neurotransmitter_A,all_embryo_mapped
FFL_3930,RIVR,RIAR,RMDR,AB prpaapaaa,AB alaapppaa,AB praaaapad,ABprpaapaaa,ABalaapppaa,ABpraaaapa,1.0,1.0,8.0,10.0,2.397895,inh,True
FFL_3931,RIVR,RIAR,RMDVR,AB prpaapaaa,AB alaapppaa,AB arapppaaa,ABprpaapaaa,ABalaapppaa,ABarapppaaa,1.0,1.0,10.0,12.0,2.564949,inh,True
FFL_3932,RIVR,RIAR,SIAVL,AB prpaapaaa,AB alaapppaa,AB plpapappa,ABprpaapaaa,ABalaapppaa,ABplpapappa,1.0,2.0,1.0,4.0,1.609438,inh,True
FFL_3933,RIVR,RIAR,SMDDL,AB prpaapaaa,AB alaapppaa,AB plpapaaaa,ABprpaapaaa,ABalaapppaa,ABplpapaaaa,1.0,2.0,7.0,10.0,2.397895,inh,True
FFL_3934,RIVR,RIAR,SMDVR,AB prpaapaaa,AB alaapppaa,AB arappppaa,ABprpaapaaa,ABalaapppaa,ABarappppaa,1.0,2.0,7.0,10.0,2.397895,inh,True
FFL_3935,RIVR,RMDDL,RMDVR,AB prpaapaaa,AB alpapapaa,AB arapppaaa,ABprpaapaaa,ABalpapapaa,ABarapppaaa,1.0,1.0,7.0,9.0,2.302585,inh,True
FFL_3936,RIVR,RMDR,RIAL,AB prpaapaaa,AB praaaapad,AB alapaapaa,ABprpaapaaa,ABpraaaapa,ABalapaapaa,1.0,2.0,3.0,6.0,1.94591,inh,True
FFL_3937,RIVR,RMDR,RIAR,AB prpaapaaa,AB praaaapad,AB alaapppaa,ABprpaapaaa,ABpraaaapa,ABalaapppaa,1.0,1.0,7.0,9.0,2.302585,inh,True
FFL_3938,RIVR,RMDR,RMDDL,AB prpaapaaa,AB praaaapad,AB alpapapaa,ABprpaapaaa,ABpraaaapa,ABalpapapaa,1.0,1.0,1.0,3.0,1.386294,inh,True
FFL_3939,RIVR,RMDVR,RMDDL,AB prpaapaaa,AB arapppaaa,AB alpapapaa,ABprpaapaaa,ABarapppaaa,ABalpapapaa,1.0,1.0,4.0,6.0,1.94591,inh,True
FFL_3940,RIVR,SMDDL,RIAL,AB prpaapaaa,AB plpapaaaa,AB alapaapaa,ABprpaapaaa,ABplpapaaaa,ABalapaapaa,2.0,2.0,1.0,5.0,1.791759,inh,True
FFL_3941,RIVR,SMDDL,RIAR,AB prpaapaaa,AB plpapaaaa,AB alaapppaa,ABprpaapaaa,ABplpapaaaa,ABalaapppaa,2.0,1.0,1.0,4.0,1.609438,inh,True
FFL_3942,RIVR,SMDDL,SMDVR,AB prpaapaaa,AB plpapaaaa,AB arappppaa,ABprpaapaaa,ABplpapaaaa,ABarappppaa,2.0,2.0,2.0,6.0,1.94591,inh,True
FFL_3943,RIVR,SMDVR,RIAL,AB prpaapaaa,AB arappppaa,AB alapaapaa,ABprpaapaaa,ABarappppaa,ABalapaapaa,2.0,2.0,7.0,11.0,2.484907,inh,True
FFL_3944,RIVR,SMDVR,RIAR,AB prpaapaaa,AB arappppaa,AB alaapppaa,ABprpaapaaa,ABarappppaa,ABalaapppaa,2.0,1.0,5.0,8.0,2.197225,inh,True
FFL_3945,RIVR,SMDVR,RMDDL,AB prpaapaaa,AB arappppaa,AB alpapapaa,ABprpaapaaa,ABarappppaa,ABalpapapaa,2.0,1.0,1.0,4.0,1.609438,inh,True
FFL_3946,RIVR,SMDVR,SMDDL,AB prpaapaaa,AB arappppaa,AB plpapaaaa,ABprpaapaaa,ABarappppaa,ABplpapaaaa,2.0,2.0,2.0,6.0,1.94591,inh,True
FFL_3947,RMDDR,URYDL,RMDVL,AB arappapaa,AB alapapapp,AB alppapaaa,ABarappapaa,ABalapapapp,ABalppapaaa,1.0,12.0,6.0,19.0,2.995732,exc,True
FFL_3948,RMDL,OLLR,RMDDR,AB alpppapad,AB praaapapaa,AB arappapaa,ABalpppapa,ABpraaapapaa,ABarappapaa,2.0,1.0,10.0,13.0,2.639057,exc,True
FFL_3949,RMDL,OLLR,RMER,AB alpppapad,AB praaapapaa,AB alaaaarrp,ABalpppapa,ABpraaapapaa,ABalaaaarrp,2.0,1.0,2.0,5.0,1.791759,exc,True
FFL_3950,RMDL,RIAL,RIAR,AB alpppapad,AB alapaapaa,AB alaapppaa,ABalpppapa,ABalapaapaa,ABalaapppaa,4.0,3.0,1.0,8.0,2.197225,exc,True
FFL_3951,RMDL,RIAL,RMDDR,AB alpppapad,AB alapaapaa,AB arappapaa,ABalpppapa,ABalapaapaa,ABarappapaa,4.0,1.0,7.0,12.0,2.564949,exc,True
FFL_3952,RMDL,RIAL,RMDR,AB alpppapad,AB alapaapaa,AB praaaapad,ABalpppapa,ABalapaapaa,ABpraaaapa,4.0,3.0,6.0,13.0,2.639057,exc,True
FFL_3953,RMDL,RIAR,RIAL,AB alpppapad,AB alaapppaa,AB alapaapaa,ABalpppapa,ABalaapppaa,ABalapaapaa,3.0,4.0,4.0,11.0,2.484907,exc,True
FFL_3954,RMDL,RIAR,RMDDR,AB alpppapad,AB alaapppaa,AB arappapaa,ABalpppapa,ABalaapppaa,ABarappapaa,3.0,1.0,11.0,15.0,2.772589,exc,True
FFL_3955,RMDL,RIAR,RMDR,AB alpppapad,AB alaapppaa,AB praaaapad,ABalpppapa,ABalaapppaa,ABpraaaapa,3.0,3.0,8.0,14.0,2.70805,exc,True
FFL_3956,RMDL,RMDR,RIAL,AB alpppapad,AB praaaapad,AB alapaapaa,ABalpppapa,ABpraaaapa,ABalapaapaa,3.0,4.0,3.0,10.0,2.397895,exc,True
FFL_3957,RMDL,RMDR,RIAR,AB alpppapad,AB praaaapad,AB alaapppaa,ABalpppapa,ABpraaaapa,ABalaapppaa,3.0,3.0,7.0,13.0,2.639057,exc,True
FFL_3958,RMDL,RMFL,RMDR,AB alpppapad,G2.al,AB praaaapad,ABalpppapa,G2.al,ABpraaaapa,1.0,3.0,3.0,7.0,2.079442,exc,True
FFL_3959,RMDR,AVKL,RIMR,AB praaaapad,AB plpapapap,AB prppaapap,ABpraaaapa,ABplpapapap,ABprppaapap,1.0,2.0,1.0,4.0,1.609438,exc,True
FFL_3960,RMDR,RIAL,RIAR,AB praaaapad,AB alapaapaa,AB alaapppaa,ABpraaaapa,ABalapaapaa,ABalaapppaa,3.0,7.0,1.0,11.0,2.484907,exc,True
FFL_3961,RMDR,RIAL,RMDDL,AB praaaapad,AB alapaapaa,AB alpapapaa,ABpraaaapa,ABalapaapaa,ABalpapapaa,3.0,1.0,12.0,16.0,2.833213,exc,True
FFL_3962,RMDR,RIAL,RMDL,AB praaaapad,AB alapaapaa,AB alpppapad,ABpraaaapa,ABalapaapaa,ABalpppapa,3.0,1.0,6.0,10.0,2.397895,exc,True
FFL_3963,RMDR,RIAR,RIAL,AB praaaapad,AB alaapppaa,AB alapaapaa,ABpraaaapa,ABalaapppaa,ABalapaapaa,7.0,3.0,4.0,14.0,2.70805,exc,True
FFL_3964,RMDR,RIAR,RMDDL,AB praaaapad,AB alaapppaa,AB alpapapaa,ABpraaaapa,ABalaapppaa,ABalpapapaa,7.0,1.0,10.0,18.0,2.944439,exc,True
FFL_3965,RMDR,RIAR,RMDL,AB praaaapad,AB alaapppaa,AB alpppapad,ABpraaaapa,ABalaapppaa,ABalpppapa,7.0,1.0,3.0,11.0,2.484907,exc,True
FFL_3966,RMDR,RIMR,AVKL,AB praaaapad,AB prppaapap,AB plpapapap,ABpraaaapa,ABprppaapap,ABplpapapap,2.0,1.0,1.0,4.0,1.609438,exc,True
FFL_3967,RMDR,RIMR,RIS,AB praaaapad,AB prppaapap,AB prpappapa,ABpraaaapa,ABprppaapap,ABprpappapa,2.0,1.0,1.0,4.0,1.609438,exc,True
FFL_3968,RMDR,RIMR,RMDL,AB praaaapad,AB prppaapap,AB alpppapad,ABpraaaapa,ABprppaapap,ABalpppapa,2.0,1.0,3.0,6.0,1.94591,exc,True
FFL_3969,RMDR,RIS,AVKL,AB praaaapad,AB prpappapa,AB plpapapap,ABpraaaapa,ABprpappapa,ABplpapapap,1.0,1.0,1.0,3.0,1.386294,exc,True
FFL_3970,RMDR,RIS,RIMR,AB praaaapad,AB prpappapa,AB prppaapap,ABpraaaapa,ABprpappapa,ABprppaapap,1.0,2.0,4.0,7.0,2.079442,exc,True
FFL_3971,RMDR,RIS,RMDDL,AB praaaapad,AB prpappapa,AB alpapapaa,ABpraaaapa,ABprpappapa,ABalpapapaa,1.0,1.0,1.0,3.0,1.386294,exc,True
FFL_3972,RMDR,RIS,RMDL,AB praaaapad,AB prpappapa,AB alpppapad,ABpraaaapa,ABprpappapa,ABalpppapa,1.0,1.0,2.0,4.0,1.609438,exc,True
FFL_3973,RMDR,RMDL,RIAL,AB praaaapad,AB alpppapad,AB alapaapaa,ABpraaaapa,ABalpppapa,ABalapaapaa,1.0,3.0,4.0,8.0,2.197225,exc,True
FFL_3974,RMDR,RMDL,RIAR,AB praaaapad,AB alpppapad,AB alaapppaa,ABpraaaapa,ABalpppapa,ABalaapppaa,1.0,7.0,3.0,11.0,2.484907,exc,True
FFL_3975,RMFL,AVKR,RMDR,G2.al,AB prpapapap,AB praaaapad,G2.al,ABprpapapap,ABpraaaapa,4.0,3.0,1.0,8.0,2.197225,exc,True
FFL_3976,RMFL,PVT,AVKL,G2.al,AB plpappppa,AB plpapapap,G2.al,ABplpappppa,ABplpapapap,1.0,4.0,7.0,12.0,2.564949,exc,True
FFL_3977,RMFL,PVT,AVKR,G2.al,AB plpappppa,AB prpapapap,G2.al,ABplpappppa,ABprpapapap,1.0,4.0,7.0,12.0,2.564949,exc,True
FFL_3978,RMFL,PVT,RIGR,G2.al,AB plpappppa,AB prppappaa,G2.al,ABplpappppa,ABprppappaa,1.0,1.0,3.0,5.0,1.791759,exc,True
FFL_3979,RMFL,RIGR,AVKL,G2.al,AB prppappaa,AB plpapapap,G2.al,ABprppappaa,ABplpapapap,1.0,4.0,4.0,9.0,2.302585,exc,True
FFL_3980,RMFL,RIGR,AVKR,G2.al,AB prppappaa,AB prpapapap,G2.al,ABprppappaa,ABprpapapap,1.0,4.0,1.0,6.0,1.94591,exc,True
FFL_3981,RMFL,RMDR,AVKL,G2.al,AB praaaapad,AB plpapapap,G2.al,ABpraaaapa,ABplpapapap,3.0,4.0,1.0,8.0,2.197225,exc,True
FFL_3982,RMFL,RMGR,RMDR,G2.al,AB prapaaapp,AB praaaapad,G2.al,ABprapaaapp,ABpraaaapa,1.0,3.0,2.0,6.0,1.94591,exc,True
FFL_3983,RMGL,ADAL,AIBR,AB plapaaapp,AB plapaaaapp,AB praapappa,ABplapaaapp,ABplapaaaapp,ABpraapappa,1.0,1.0,2.0,4.0,1.609438,exc,True
FFL_3984,RMGL,ADAL,AVBR,AB plapaaapp,AB plapaaaapp,AB prpaapaap,ABplapaaapp,ABplapaaaapp,ABprpaapaap,1.0,2.0,7.0,10.0,2.397895,exc,True
FFL_3985,RMGL,ADAL,AVEL,AB plapaaapp,AB plapaaaapp,AB alpppaaaa,ABplapaaapp,ABplapaaaapp,ABalpppaaaa,1.0,2.0,1.0,4.0,1.609438,exc,True
FFL_3986,RMGL,AIBR,AVBR,AB plapaaapp,AB praapappa,AB prpaapaap,ABplapaaapp,ABpraapappa,ABprpaapaap,1.0,2.0,3.0,6.0,1.94591,exc,True
FFL_3987,RMGL,AIBR,AVEL,AB plapaaapp,AB praapappa,AB alpppaaaa,ABplapaaapp,ABpraapappa,ABalpppaaaa,1.0,2.0,1.0,4.0,1.609438,exc,True
FFL_3988,RMGL,ALML,AVEL,AB plapaaapp,AB.arppaappa,AB alpppaaaa,ABplapaaapp,ABarppaappa,ABalpppaaaa,1.0,2.0,1.0,4.0,1.609438,exc,True
FFL_3989,RMGL,ALML,CEPDL,AB plapaaapp,AB.arppaappa,AB plaaaaappa,ABplapaaapp,ABarppaappa,ABplaaaaappa,1.0,1.0,3.0,5.0,1.791759,exc,True
FFL_3990,RMGL,ASHL,ADAL,AB plapaaapp,AB plpaappaa,AB plapaaaapp,ABplapaaapp,ABplpaappaa,ABplapaaaapp,1.0,1.0,1.0,3.0,1.386294,exc,True
FFL_3991,RMGL,ASHL,AVAL,AB plapaaapp,AB plpaappaa,AB alppaaapa,ABplapaaapp,ABplpaappaa,ABalppaaapa,1.0,1.0,2.0,4.0,1.609438,exc,True
FFL_3992,RMGL,AVAL,AVBR,AB plapaaapp,AB alppaaapa,AB prpaapaap,ABplapaaapp,ABalppaaapa,ABprpaapaap,1.0,2.0,1.0,4.0,1.609438,exc,True
FFL_3993,RMGL,AVBR,AVAL,AB plapaaapp,AB prpaapaap,AB alppaaapa,ABplapaaapp,ABprpaapaap,ABalppaaapa,2.0,1.0,6.0,9.0,2.302585,exc,True
FFL_3994,RMGL,AVEL,AVAL,AB plapaaapp,AB alpppaaaa,AB alppaaapa,ABplapaaapp,ABalpppaaaa,ABalppaaapa,2.0,1.0,12.0,15.0,2.772589,exc,True
FFL_3995,RMGL,CEPDL,RMDVL,AB plapaaapp,AB plaaaaappa,AB alppapaaa,ABplapaaapp,ABplaaaaappa,ABalppapaaa,1.0,3.0,3.0,7.0,2.079442,exc,True
FFL_3996,RMGL,CEPDL,RMHR,AB plapaaapp,AB plaaaaappa,G1.r,ABplapaaapp,ABplaaaaappa,G1.r,1.0,1.0,4.0,6.0,1.94591,exc,True
FFL_3997,RMGL,RMDL,RMDR,AB plapaaapp,AB alpppapad,AB praaaapad,ABplapaaapp,ABalpppapa,ABpraaaapa,1.0,3.0,3.0,7.0,2.079442,exc,True
FFL_3998,RMGL,RMDR,RMDL,AB plapaaapp,AB praaaapad,AB alpppapad,ABplapaaapp,ABpraaaapa,ABalpppapa,3.0,1.0,1.0,5.0,1.791759,exc,True
FFL_3999,RMGL,URXL,ASHL,AB plapaaapp,AB plaaaaappp,AB plpaappaa,ABplapaaapp,ABplaaaaappp,ABplpaappaa,1.0,1.0,1.0,3.0,1.386294,exc,True
FFL_4000,RMGL,URXL,AVEL,AB plapaaapp,AB plaaaaappp,AB alpppaaaa,ABplapaaapp,ABplaaaaappp,ABalpppaaaa,1.0,2.0,4.0,7.0,2.079442,exc,True
FFL_4001,RMGR,ADAR,AVBR,AB prapaaapp,AB prapaaaapp,AB prpaapaap,ABprapaaapp,ABprapaaaapp,ABprpaapaap,1.0,1.0,5.0,7.0,2.079442,exc,True
FFL_4002,RMGR,ADAR,AVJL,AB prapaaapp,AB prapaaaapp,AB alapapppa,ABprapaaapp,ABprapaaaapp,ABalapapppa,1.0,1.0,3.0,5.0,1.791759,exc,True
FFL_4003,RMGR,ASHR,ADAR,AB prapaaapp,AB prpaappaa,AB prapaaaapp,ABprapaaapp,ABprpaappaa,ABprapaaaapp,1.0,1.0,2.0,4.0,1.609438,exc,True
FFL_4004,RMGR,ASHR,AVAR,AB prapaaapp,AB prpaappaa,AB alaappapa,ABprapaaapp,ABprpaappaa,ABalaappapa,1.0,1.0,5.0,7.0,2.079442,exc,True
FFL_4005,RMGR,ASHR,AVBR,AB prapaaapp,AB prpaappaa,AB prpaapaap,ABprapaaapp,ABprpaappaa,ABprpaapaap,1.0,1.0,3.0,5.0,1.791759,exc,True
FFL_4006,RMGR,ASHR,AVDL,AB prapaaapp,AB prpaappaa,AB alaaapalr,ABprapaaapp,ABprpaappaa,ABalaaapalr,1.0,1.0,5.0,7.0,2.079442,exc,True
FFL_4007,RMGR,ASHR,AVER,AB prapaaapp,AB prpaappaa,AB praaaaaaa,ABprapaaapp,ABprpaappaa,ABpraaaaaaa,1.0,3.0,3.0,7.0,2.079442,exc,True
FFL_4008,RMGR,AVAR,AVDL,AB prapaaapp,AB alaappapa,AB alaaapalr,ABprapaaapp,ABalaappapa,ABalaaapalr,1.0,1.0,1.0,3.0,1.386294,exc,True
FFL_4009,RMGR,AVAR,AVER,AB prapaaapp,AB alaappapa,AB praaaaaaa,ABprapaaapp,ABalaappapa,ABpraaaaaaa,1.0,3.0,2.0,6.0,1.94591,exc,True
FFL_4010,RMGR,AVBR,AVAR,AB prapaaapp,AB prpaapaap,AB alaappapa,ABprapaaapp,ABprpaapaap,ABalaappapa,1.0,1.0,7.0,9.0,2.302585,exc,True
FFL_4011,RMGR,AVDL,AVAR,AB prapaaapp,AB alaaapalr,AB alaappapa,ABprapaaapp,ABalaaapalr,ABalaappapa,1.0,1.0,19.0,21.0,3.091042,exc,True
FFL_4012,RMGR,AVER,AVAR,AB prapaaapp,AB praaaaaaa,AB alaappapa,ABprapaaapp,ABpraaaaaaa,ABalaappapa,3.0,1.0,16.0,20.0,3.044522,exc,True
FFL_4013,RMGR,AVJL,AVAR,AB prapaaapp,AB alapapppa,AB alaappapa,ABprapaaapp,ABalapapppa,ABalaappapa,1.0,1.0,1.0,3.0,1.386294,exc,True
FFL_4014,RMGR,AVJL,AVBR,AB prapaaapp,AB alapapppa,AB prpaapaap,ABprapaaapp,ABalapapppa,ABprpaapaap,1.0,1.0,4.0,6.0,1.94591,exc,True
FFL_4015,RMGR,AVJL,AVDL,AB prapaaapp,AB alapapppa,AB alaaapalr,ABprapaaapp,ABalapapppa,ABalaaapalr,1.0,1.0,1.0,3.0,1.386294,exc,True
FFL_4016,RMGR,RIR,URXR,AB prapaaapp,AB prpapppaa,AB arpapaappp,ABprapaaapp,ABprpapppaa,ABarpapaappp,1.0,1.0,1.0,3.0,1.386294,exc,True
FFL_4017,RMGR,RMDL,RMDR,AB prapaaapp,AB alpppapad,AB praaaapad,ABprapaaapp,ABalpppapa,ABpraaaapa,4.0,2.0,3.0,9.0,2.302585,exc,True
FFL_4018,RMGR,RMDR,RMDL,AB prapaaapp,AB praaaapad,AB alpppapad,ABprapaaapp,ABpraaaapa,ABalpppapa,2.0,4.0,1.0,7.0,2.079442,exc,True
FFL_4019,RMGR,URXR,AVBR,AB prapaaapp,AB arpapaappp,AB prpaapaap,ABprapaaapp,ABarpapaappp,ABprpaapaap,1.0,1.0,2.0,4.0,1.609438,exc,True
FFL_4020,RMGR,URXR,AVER,AB prapaaapp,AB arpapaappp,AB praaaaaaa,ABprapaaapp,ABarpapaappp,ABpraaaaaaa,1.0,3.0,2.0,6.0,1.94591,exc,True
FFL_4021,RMGR,URXR,RMDR,AB prapaaapp,AB arpapaappp,AB praaaapad,ABprapaaapp,ABarpapaappp,ABpraaaapa,1.0,2.0,1.0,4.0,1.609438,exc,True
FFL_4022,SAADL,AIBL,AVAL,AB alppapapa,AB plaapappa,AB alppaaapa,ABalppapapa,ABplaapappa,ABalppaaapa,1.0,6.0,2.0,9.0,2.302585,exc,True
FFL_4023,SAADL,AIBL,RIML,AB alppapapa,AB plaapappa,AB plppaapap,ABalppapapa,ABplaapappa,ABplppaapap,1.0,3.0,2.0,6.0,1.94591,exc,True
FFL_4024,SAADL,AIBL,RIMR,AB alppapapa,AB plaapappa,AB prppaapap,ABalppapapa,ABplaapappa,ABprppaapap,1.0,6.0,13.0,20.0,3.044522,exc,True
FFL_4025,SAADL,RIML,AVAL,AB alppapapa,AB plppaapap,AB alppaaapa,ABalppapapa,ABplppaapap,ABalppaaapa,3.0,6.0,1.0,10.0,2.397895,exc,True
FFL_4026,SAADL,RIMR,AIBL,AB alppapapa,AB prppaapap,AB plaapappa,ABalppapapa,ABprppaapap,ABplaapappa,6.0,1.0,4.0,11.0,2.484907,exc,True
FFL_4027,SAADL,RIMR,AVAL,AB alppapapa,AB prppaapap,AB alppaaapa,ABalppapapa,ABprppaapap,ABalppaaapa,6.0,6.0,2.0,14.0,2.70805,exc,True
FFL_4028,SAADR,AIBR,AVAR,AB arapppapa,AB praapappa,AB alaappapa,ABarapppapa,ABpraapappa,ABalaappapa,1.0,3.0,1.0,5.0,1.791759,exc,True
FFL_4029,SAADR,AIBR,RIML,AB arapppapa,AB praapappa,AB plppaapap,ABarapppapa,ABpraapappa,ABplppaapap,1.0,4.0,16.0,21.0,3.091042,exc,True
FFL_4030,SAADR,AIBR,RIMR,AB arapppapa,AB praapappa,AB prppaapap,ABarapppapa,ABpraapappa,ABprppaapap,1.0,5.0,1.0,7.0,2.079442,exc,True
FFL_4031,SAADR,RIMR,RMFL,AB arapppapa,AB prppaapap,G2.al,ABarapppapa,ABprppaapap,G2.al,5.0,1.0,1.0,7.0,2.079442,exc,True
FFL_4032,SAADR,RMGL,AIBR,AB arapppapa,AB plapaaapp,AB praapappa,ABarapppapa,ABplapaaapp,ABpraapappa,1.0,1.0,1.0,3.0,1.386294,exc,True
FFL_4033,SAAVL,AIBL,AVAL,AB plpaaaaaa,AB plaapappa,AB alppaaapa,ABplpaaaaaa,ABplaapappa,ABalppaaapa,1.0,17.0,2.0,20.0,3.044522,exc,True
FFL_4034,SAAVL,AIBL,RIML,AB plpaaaaaa,AB plaapappa,AB plppaapap,ABplpaaaaaa,ABplaapappa,ABplppaapap,1.0,2.0,2.0,5.0,1.791759,exc,True
FFL_4035,SAAVL,AIBL,RIMR,AB plpaaaaaa,AB plaapappa,AB prppaapap,ABplpaaaaaa,ABplaapappa,ABprppaapap,1.0,12.0,13.0,26.0,3.295837,exc,True
FFL_4036,SAAVL,AIBL,SMDDR,AB plpaaaaaa,AB plaapappa,AB prpapaaaa,ABplpaaaaaa,ABplaapappa,ABprpapaaaa,1.0,8.0,4.0,13.0,2.639057,exc,True
FFL_4037,SAAVL,OLLR,SMDDR,AB plpaaaaaa,AB praaapapaa,AB prpapaaaa,ABplpaaaaaa,ABpraaapapaa,ABprpapaaaa,1.0,8.0,1.0,10.0,2.397895,exc,True
FFL_4038,SAAVL,RIML,AVAL,AB plpaaaaaa,AB plppaapap,AB alppaaapa,ABplpaaaaaa,ABplppaapap,ABalppaaapa,2.0,17.0,1.0,20.0,3.044522,exc,True
FFL_4039,SAAVL,RIML,RMFR,AB plpaaaaaa,AB plppaapap,G2.ar,ABplpaaaaaa,ABplppaapap,G2.ar,2.0,2.0,1.0,5.0,1.791759,exc,True
FFL_4040,SAAVL,RIML,SMDDR,AB plpaaaaaa,AB plppaapap,AB prpapaaaa,ABplpaaaaaa,ABplppaapap,ABprpapaaaa,2.0,8.0,5.0,15.0,2.772589,exc,True
FFL_4041,SAAVL,RIMR,AIBL,AB plpaaaaaa,AB prppaapap,AB plaapappa,ABplpaaaaaa,ABprppaapap,ABplaapappa,12.0,1.0,4.0,17.0,2.890372,exc,True
FFL_4042,SAAVL,RIMR,AVAL,AB plpaaaaaa,AB prppaapap,AB alppaaapa,ABplpaaaaaa,ABprppaapap,ABalppaaapa,12.0,17.0,2.0,31.0,3.465736,exc,True
FFL_4043,SAAVL,RIMR,RMFR,AB plpaaaaaa,AB prppaapap,G2.ar,ABplpaaaaaa,ABprppaapap,G2.ar,12.0,2.0,1.0,15.0,2.772589,exc,True
FFL_4044,SAAVL,RIMR,SMDDR,AB plpaaaaaa,AB prppaapap,AB prpapaaaa,ABplpaaaaaa,ABprppaapap,ABprpapaaaa,12.0,8.0,4.0,24.0,3.218876,exc,True
FFL_4045,SAAVR,RIMR,SMDDL,AB prpaaaaaa,AB prppaapap,AB plpapaaaa,ABprpaaaaaa,ABprppaapap,ABplpapaaaa,2.0,6.0,2.0,10.0,2.397895,exc,True
FFL_4046,SDQL,AIBR,AVAR,QL.pap,AB praapappa,AB alaappapa,QL.pap,ABpraapappa,ABalaappapa,1.0,3.0,1.0,5.0,1.791759,exc,True
FFL_4047,SDQL,AIBR,AVEL,QL.pap,AB praapappa,AB alpppaaaa,QL.pap,ABpraapappa,ABalpppaaaa,1.0,1.0,1.0,3.0,1.386294,exc,True
FFL_4048,SDQL,ALML,AVEL,QL.pap,AB.arppaappa,AB alpppaaaa,QL.pap,ABarppaappa,ABalpppaaaa,1.0,1.0,1.0,3.0,1.386294,exc,True
FFL_4049,SDQL,AVAL,AVAR,QL.pap,AB alppaaapa,AB alaappapa,QL.pap,ABalppaaapa,ABalaappapa,1.0,3.0,2.0,6.0,1.94591,exc,True
FFL_4050,SDQL,AVAR,AVAL,QL.pap,AB alaappapa,AB alppaaapa,QL.pap,ABalaappapa,ABalppaaapa,3.0,1.0,1.0,5.0,1.791759,exc,True
FFL_4051,SDQL,AVAR,AVEL,QL.pap,AB alaappapa,AB alpppaaaa,QL.pap,ABalaappapa,ABalpppaaaa,3.0,1.0,2.0,6.0,1.94591,exc,True
FFL_4052,SDQL,AVEL,AVAL,QL.pap,AB alpppaaaa,AB alppaaapa,QL.pap,ABalpppaaaa,ABalppaaapa,1.0,1.0,12.0,14.0,2.70805,exc,True
FFL_4053,SDQL,AVEL,AVAR,QL.pap,AB alpppaaaa,AB alaappapa,QL.pap,ABalpppaaaa,ABalaappapa,1.0,3.0,7.0,11.0,2.484907,exc,True
FFL_4054,SDQL,FLPL,AIBR,QL.pap,AB plapaaapad,AB praapappa,QL.pap,ABplapaaapa,ABpraapappa,1.0,1.0,2.0,4.0,1.609438,exc,True
FFL_4055,SDQL,FLPL,AVAL,QL.pap,AB plapaaapad,AB alppaaapa,QL.pap,ABplapaaapa,ABalppaaapa,1.0,1.0,14.0,16.0,2.833213,exc,True
FFL_4056,SDQL,FLPL,AVAR,QL.pap,AB plapaaapad,AB alaappapa,QL.pap,ABplapaaapa,ABalaappapa,1.0,3.0,17.0,21.0,3.091042,exc,True
FFL_4057,SDQL,RICR,AVAL,QL.pap,AB prppaaaapp,AB alppaaapa,QL.pap,ABprppaaaapp,ABalppaaapa,1.0,1.0,5.0,7.0,2.079442,exc,True
FFL_4058,SDQL,RICR,AVAR,QL.pap,AB prppaaaapp,AB alaappapa,QL.pap,ABprppaaaapp,ABalaappapa,1.0,3.0,5.0,9.0,2.302585,exc,True
FFL_4059,SDQL,RIS,AVEL,QL.pap,AB prpappapa,AB alpppaaaa,QL.pap,ABprpappapa,ABalpppaaaa,3.0,1.0,7.0,11.0,2.484907,exc,True
FFL_4060,SDQR,ADLL,AIBL,QR.pap,AB alppppaad,AB plaapappa,QR.pap,ABalppppaa,ABplaapappa,1.0,2.0,7.0,10.0,2.397895,exc,True
FFL_4061,SDQR,ADLL,AVAL,QR.pap,AB alppppaad,AB alppaaapa,QR.pap,ABalppppaa,ABalppaaapa,1.0,2.0,2.0,5.0,1.791759,exc,True
FFL_4062,SDQR,ADLL,AVBL,QR.pap,AB alppppaad,AB plpaapaap,QR.pap,ABalppppaa,ABplpaapaap,1.0,6.0,2.0,9.0,2.302585,exc,True
FFL_4063,SDQR,AIBL,AVAL,QR.pap,AB plaapappa,AB alppaaapa,QR.pap,ABplaapappa,ABalppaaapa,2.0,2.0,2.0,6.0,1.94591,exc,True
FFL_4064,SDQR,AIBL,AVBL,QR.pap,AB plaapappa,AB plpaapaap,QR.pap,ABplaapappa,ABplpaapaap,2.0,6.0,5.0,13.0,2.639057,exc,True
FFL_4065,SDQR,AVAL,AVBR,QR.pap,AB alppaaapa,AB prpaapaap,QR.pap,ABalppaaapa,ABprpaapaap,2.0,4.0,1.0,7.0,2.079442,exc,True
FFL_4066,SDQR,AVBL,AVAL,QR.pap,AB plpaapaap,AB alppaaapa,QR.pap,ABplpaapaap,ABalppaaapa,6.0,2.0,7.0,15.0,2.772589,exc,True
FFL_4067,SDQR,AVBL,AVBR,QR.pap,AB plpaapaap,AB prpaapaap,QR.pap,ABplpaapaap,ABprpaapaap,6.0,4.0,1.0,11.0,2.484907,exc,True
FFL_4068,SDQR,AVBR,AVAL,QR.pap,AB prpaapaap,AB alppaaapa,QR.pap,ABprpaapaap,ABalppaaapa,4.0,2.0,6.0,12.0,2.564949,exc,True
