hyperedge_id,t,cluster_id,members,cluster_size,hyperedge_weight
SPA_004404,162,36,MSaaapp|MSpapaaa|ABarpppapa|Epraa,4,1.0
SPA_004405,162,37,ABplpaappp|MSapppa|Ealpa|MSpapapp,4,1.0
SPA_004406,162,38,ABplapaaa|ABprpapaa|Earaa|ABarppaapa,4,1.0
SPA_004407,162,39,Caaaaa|ABplaappaa|ABplpaaaap|ABplpaaapp,4,1.0
SPA_004408,162,40,Daap|ABarpapapp|MSpaapap,3,1.0
SPA_004409,162,41,MSppppp|ABalpapapp|ABplpapaap,3,1.0
SPA_004410,162,42,Cpaapp|ABalppaapa|ABalpppaaa,3,1.0
SPA_004411,162,43,ABplppaap|MSaappa|ABarpapppa,3,1.0
SPA_004412,162,44,ABpraaaaa|ABplapapap|ABplappppa,3,1.0
SPA_004413,162,45,ABprpaappp|ABplaapppa|ABplppapaa,3,1.0
SPA_004414,162,46,ABplpappp|ABplppppa|ABpraapapp,3,1.0
SPA_004415,162,47,ABarpppppa|ABprapppaa|ABprpppaap,3,1.0
SPA_004416,162,48,ABprppapa|ABplaaapap|MSapapap,3,1.0
SPA_004417,162,49,ABalapppp|ABplaapaa|Cappaa,3,1.0
SPA_004418,162,50,ABplaaapa|ABplpppapa|Cappap,3,1.0
SPA_004419,162,51,ABplpaaap|MSapapa|Cpppaaa,3,1.0
SPA_004420,163,0,ABalaapaaa|ABalaapapa|ABalpapaaa|ABaraaaap|ABarpppppp,5,1.0
SPA_004421,163,1,ABalaapapp|ABalaappaa|ABalpapaap|ABaraapapa|ABaraapapp|ABaraappap|ABprapapaa|ABprappapp|ABprapppap|Cpppap,10,1.0
SPA_004422,163,2,ABalaappap|ABalpapapa|ABprappaap|ABprappapa,4,1.0
SPA_004423,163,3,ABalaapppp|ABalpapppa|ABalppappa|ABprppappa,4,1.0
SPA_004424,163,4,ABalapapaa|ABalappap|ABalapppa|ABarapppap|ABplpppapp|Capppa,6,1.0
SPA_004425,163,5,ABalapapap|ABarappaaa|ABplaaappa|ABplpppppp|Capapp|Capppp,6,1.0
SPA_004426,163,6,ABalapappa|ABalpppapa|ABalppppaa|ABarapapaa|ABprpppppp|Eplpa|Eprpp,7,1.0
SPA_004427,163,7,ABalpapppp|ABalppappp|MSaapaap,3,1.0
SPA_004428,163,8,ABalapappp|ABalpppapp|ABalppppap|ABarappaap|ABplpppppa|Eplap,6,1.0
SPA_004429,163,9,ABaraaappp|ABarapaaap|Cppppp,3,1.0
SPA_004430,163,10,ABaraappaa|ABarapaapa|MSaaaaaa|MSapaaa|ABprappppa|Cppppa,6,1.0
SPA_004431,163,11,ABaraapppa|MSaaaapa|MSapaap|ABprpppaaa|Cppapa|Cpppaa,6,1.0
SPA_004432,163,12,ABarapapap|ABprpppppa|Eprpa,3,1.0
SPA_004433,163,13,ABalpppppp|ABarappapp|MSpppaa|Ealaa|Eplaa,5,1.0
SPA_004434,163,14,ABarappppa|ABarappppp|ABplaapaaa|ABplpppapa|Capapa|Cappaa|Cappap,7,1.0
SPA_004435,163,15,ABarpaapap|ABarpapapp|ABprpaaapp|MSppapp|ABplapaapa|ABplapaapp|ABplppaapa|ABplppaapp|ABplppapap|ABplppappa,10,1.0
SPA_004436,163,16,ABarpapaaa|ABprpaaaap|ABplpppaap,3,1.0
SPA_004437,163,17,ABarpapaap|ABarpapapa|ABplaapapa|ABprpaapa|ABarppapap|ABplpppaaa|Capaaa|Capaap,8,1.0
SPA_004438,163,18,ABarppaaa|Earap|ABplapaaaa,3,1.0
SPA_004439,163,19,ABplapappp|ABprpppapp|Caappv|ABalappaaa|ABalappaap|ABaraaaaaa|ABaraaaapa,7,1.0
SPA_004440,163,20,ABplpaaaa|MSaaaaap|MSpaaaap,3,1.0
SPA_004441,163,21,ABplpapaa|MSaapaaa|ABarpppaap,3,1.0
SPA_004442,163,22,ABplpapap|ABplpappaa|ABprppaaaa,3,1.0
SPA_004443,163,23,ABplppapa|MSaappp|ABarpappap|MSppapap|MSppappp,5,1.0
SPA_004444,163,24,ABplppapp|ABplpppaa|Capaa|ABalappppp|ABarpappaa|MSpaapaa|MSppaaap|MSppapaa|MSppappa,9,1.0
SPA_004445,163,25,ABplpppap|ABplppppp|ABalappppa,3,1.0
SPA_004446,163,26,ABplpappp|ABplppppaa|ABpraapapp,3,1.0
SPA_004447,163,27,ABpraaaap|ABpraaapaa|ABplappapp|ABplapppaa,4,1.0
SPA_004448,163,28,ABprappaa|Eprp|ABplpaaaaa|ABplpaaapa|ABplpaapaa,5,1.0
SPA_004449,163,29,ABprapppa|Cpapaa|ABalppaaaa|ABalppaaap,4,1.0
SPA_004450,163,30,ABprpaaaaa|MSppaaa|ABarppappa|ABplapppap,4,1.0
SPA_004451,163,31,ABprppapp|Cpppp|MSapaaap,3,1.0
SPA_004452,163,32,ABprppppp|ABalapppaa|ABaraaaaap,3,1.0
SPA_004453,163,33,ABaraapppp|MSaaaapp|ABarpppapp|Cppaaa,4,1.0
SPA_004454,163,34,ABarapappa|MSaaapaa|Cpppaap,3,1.0
SPA_004455,163,35,ABplpaappp|MSapppa|Ealpa,3,1.0
SPA_004456,163,36,ABplaapppa|MSpaapp|MSpppap,3,1.0
SPA_004457,163,37,ABprppaaa|MSppppa|ABplapaaap|ABplpapapa,4,1.0
SPA_004458,163,38,ABplapaaa|ABprpapaaa|Earaa,3,1.0
SPA_004459,163,39,Caaaaa|ABplaappaa|ABplpaaaap|ABplpaaapp|ABplpaapap,5,1.0
SPA_004460,163,40,ABplapapa|Cappa|ABplaaaaap,3,1.0
SPA_004461,163,41,Cpappv|ABalaaaarr|ABalaaappl,3,1.0
SPA_004462,163,42,ABplapppp|ABalaaappr|ABalappapa,3,1.0
SPA_004463,163,43,ABprapapa|ABprappap|ABalppaapa|ABalpppaap,4,1.0
SPA_004464,163,44,ABplaapaap|MSppapa|ABarppaapp,3,1.0
SPA_004465,163,45,ABarpaappp|ABpraappp|ABplaappap|ABplppaaaa|ABplppaaap,5,1.0
SPA_004466,163,46,ABplapapaa|ABplapapap|ABplappppa,3,1.0
SPA_004467,163,47,ABarpaapaa|ABprpaaapa|ABplappaap|ABplppappp,4,1.0
SPA_004468,163,48,ABalpappap|ABprapaapp|ABprappaaa,3,1.0
SPA_004469,163,49,ABarpppppa|ABprapppaa|ABprpppaap,3,1.0
SPA_004470,163,50,Dppp|ABplaaapap|MSapapap,3,1.0
SPA_004471,163,51,ABplappaa|Daap|MSpaapap,3,1.0
SPA_004472,164,0,ABalaapapa|ABaraaaap|ABarpppppp,3,1.0
SPA_004473,164,1,ABalaapppp|ABalpapppa|ABalppappa|ABprppappa,4,1.0
SPA_004474,164,2,ABalapaaap|ABalapapaa|ABplpppapp|Capppa,4,1.0
SPA_004475,164,3,ABalapapap|ABarappaaa|Capapp,3,1.0
SPA_004476,164,4,ABalapappa|ABalpppaa|ABalpppapa|ABarapapaa|ABprpppppa|Eplpa|Eprpp,7,1.0
SPA_004477,164,5,ABalapappp|ABalpppapp|ABalppppap,3,1.0
SPA_004478,164,6,ABalappap|ABalapppa|ABplaaaap|ABplpppppp|Eplpp|Capppp,6,1.0
SPA_004479,164,7,ABalpapppp|ABalppappp|MSaapaap,3,1.0
SPA_004480,164,8,ABalpaappa|ABaraaappa|ABarapaaaa,3,1.0
SPA_004481,164,9,ABaraaappp|ABarapaaap|ABprpppppp,3,1.0
SPA_004482,164,10,ABalpapaap|ABaraapapp|ABaraappap|ABprapppap|Cpppap,5,1.0
SPA_004483,164,11,ABaraappaa|ABarapaapa|MSaaaaaa|MSapaaa|ABprappppa|Cppppa,6,1.0
SPA_004484,164,12,ABaraapppa|MSapaap|Cppapa,3,1.0
SPA_004485,164,13,ABaraapppp|MSaaaapp|MSapapa|ABarpppapp|ABprppaapp|Cppaaa|Cpppaaa,7,1.0
SPA_004486,164,14,ABarapaapp|MSpaaaap|Cppapp,3,1.0
SPA_004487,164,15,ABarappapa|MSppaap|Capaap,3,1.0
SPA_004488,164,16,ABarappppa|ABarappppp|ABarpaaaa|ABarpapaaa|ABplaapaaa|ABprpaaaap|ABarppappa|ABplpppaap|Capapa|Cappaa|Cappaap,11,1.0
SPA_004489,164,17,ABarpapaap|ABpraaapap|ABpraaappa|ABpraapaa|ABprpaaapa|ABprpaapaa|ABarppapap|ABplappaap|ABplappapa|ABplppappp|ABplpppaaa|Cappaaa,12,1.0
SPA_004490,164,18,ABarpapapa|ABplaapapa|ABprpaapap|MSppapp|ABplapaapp|ABplappaaa|ABplppaapp|ABplppappa,8,1.0
SPA_004491,164,19,ABarpaapap|ABarpapapp|ABplapaapa,3,1.0
SPA_004492,164,20,ABarppaaa|Earap|ABplapaaaa,3,1.0
SPA_004493,164,21,ABplaapaap|MSppapa|ABarppaapp,3,1.0
SPA_004494,164,22,ABplapappp|ABprpppapp|Caappv|ABalappaap|ABaraaaaaa|ABaraaaapa|ABarpaaaaa,7,1.0
SPA_004495,164,23,ABplpapap|ABplpappaa|ABprppaaaa,3,1.0
SPA_004496,164,24,ABplppapa|MSaappp|MSppappp,3,1.0
SPA_004497,164,25,ABplpappp|ABplpppaa|ABplppppap|ABarpappaa|MSppaaap|MSppapaa|MSppappa,7,1.0
SPA_004498,164,26,ABplpppap|ABplppppp|ABalappppa,3,1.0
SPA_004499,164,27,ABpraaaap|ABpraaapaa|ABplappapp|ABplapppaa,4,1.0
SPA_004500,164,28,ABprappaa|Eprp|ABplpaaaaa|ABplpaapaa,4,1.0
SPA_004501,164,29,ABprappap|ABalppaapa|ABalpppaap,3,1.0
SPA_004502,164,30,ABprapppa|Cpapaa|ABalaaaalp|ABalppaaaa|ABalppaaap,5,1.0
SPA_004503,164,31,ABprpaaaaa|MSppaaa|ABplapppap,3,1.0
SPA_004504,164,32,ABprppppp|ABalapppaa|ABaraaaaap,3,1.0
SPA_004505,164,33,MSaaaapa|ABprpppaaa|Cpppaa,3,1.0
SPA_004506,164,34,ABarapappa|MSaaapaa|Cpppaap,3,1.0
SPA_004507,164,35,ABalppaap|MSpaaaaa|Cppppp,3,1.0
SPA_004508,164,36,ABalpppppp|MSpppaa|Ealaa|Eplaa,4,1.0
SPA_004509,164,37,ABprppaap|MSppppp|ABplpapaaa,3,1.0
SPA_004510,164,38,Caaaaa|ABplaappaa|ABplpaaaap|ABplpaaapp|ABplpaapap,5,1.0
SPA_004511,164,39,Cpappv|ABalaaaarr|ABalaaappl|ABalappaaa,4,1.0
SPA_004512,164,40,ABplapppp|ABalaaappr|ABalappapa,3,1.0
SPA_004513,164,41,ABarppppaa|ABpraapppp|ABprapaapa|ABprppapap,4,1.0
SPA_004514,164,42,ABarpppppa|ABprapppaa|ABprpppaap,3,1.0
SPA_004515,164,43,ABarpaappp|ABplaappap|ABplppaaaa|ABplppaaap,4,1.0
SPA_004516,164,44,ABalaappap|ABprappaap|ABprappapa,3,1.0
SPA_004517,164,45,ABalpapapa|ABaraapapa|ABprappapp,3,1.0
SPA_004518,164,46,ABplaaapa|ABplpppapa|Cappap,3,1.0
SPA_004519,165,0,ABalaappap|ABprappaap|ABprappapa,3,1.0
SPA_004520,165,1,ABalaapppa|ABalppapap|ABprppappp,3,1.0
SPA_004521,165,2,ABalaapppp|ABalpapppa|ABalppappa|ABprppappa,4,1.0
SPA_004522,165,3,ABalapappp|ABalpppapp|ABalppppap,3,1.0
SPA_004523,165,4,ABalapaapp|ABalappap|ABalapppa|ABplpppppp|Eplpp|Capppp,6,1.0
SPA_004524,165,5,ABalppapaa|ABaraapapp|ABarpppppa|ABprapppaa|ABprapppap,5,1.0
SPA_004525,165,6,ABalpapppp|ABalppappp|MSaapaap,3,1.0
SPA_004526,165,7,ABaraappaa|ABarapaapa|ABprappppa|Cppppa,4,1.0
SPA_004527,165,8,ABaraapppa|MSapaap|Cppapa,3,1.0
SPA_004528,165,9,ABaraapppp|MSaaaapp|MSapapa|ABprppaapp|Cppaaa|Cpppaaa,6,1.0
SPA_004529,165,10,ABalapappa|ABalpppaa|ABarapapaa|Eplpa|Eprpp,5,1.0
SPA_004530,165,11,ABarapappa|MSaaapaa|MSpaapaa|Cppaap|Cpppaap,5,1.0
SPA_004531,165,12,ABarappppa|ABplaaapa|ABprpaaaaa|MSppaaa|ABplapapaa|ABplpppapa|Cappap,7,1.0
SPA_004532,165,13,ABarappppp|ABplaapaaa|Capapa|Cappaa|Cappaap,5,1.0
SPA_004533,165,14,ABarpaaaa|ABarpapaaa|ABprpaaaap|ABplapppaa|ABplpppaap,5,1.0
SPA_004534,165,15,ABarpapaap|ABplaapapa|MSppapa|ABarppaapp|ABplpppaaa|Cappaaa,6,1.0
SPA_004535,165,16,ABarpapapa|ABpraaappp|ABprpaapap|MSppapp|ABplapaapp|ABplappaaa|ABplppaapp|ABplppappa,8,1.0
SPA_004536,165,17,ABarpapapp|ABprpaappp|ABplapaapa|ABplppaapa,4,1.0
SPA_004537,165,18,ABarppapa|ABplaaaapp|MSaaappa,3,1.0
SPA_004538,165,19,ABplapappp|ABprpppapp|ABprpppppp|Caappv|Cpappv|ABalaaaarr|ABalappaaa|ABalappaap|ABaraaaapa|ABarpaaaaa,10,1.0
SPA_004539,165,20,ABplpapppp|ABplpppaa|ABplppppap|ABarpappaa|MSppaaap|MSppapaa|MSppappa,7,1.0
SPA_004540,165,21,ABplpppap|ABplppppp|ABalappppa,3,1.0
SPA_004541,165,22,ABpraaaap|ABpraaapaa|ABplappapp,3,1.0
SPA_004542,165,23,ABpraapppa|ABplppaaaa|ABplppaaap,3,1.0
SPA_004543,165,24,ABprappap|ABalppaapa|ABalpppaaa,3,1.0
SPA_004544,165,25,ABprapppa|Cpapaa|ABalaaaalp|ABalppaaaa|ABalppaaap,5,1.0
SPA_004545,165,26,ABprpaaapa|ABprpaapaa|ABarppapap|ABplappaap|ABplppappp,5,1.0
SPA_004546,165,27,ABprpapapp|MSpppap|Ealap,3,1.0
SPA_004547,165,28,ABplppapa|MSaappp|MSpappp|Daap|ABarpappap|MSppaapa|MSppapap|MSppappp,8,1.0
SPA_004548,165,29,ABarapaapp|MSaaaaap|MSpaaaap|Cppapp,4,1.0
SPA_004549,165,30,ABarapappp|MSaaapap|MSpaapap,3,1.0
SPA_004550,165,31,ABarappapa|MSppaap|Capaap,3,1.0
SPA_004551,165,32,ABarappapp|MSpppaa|Ealaa,3,1.0
SPA_004552,165,33,ABprppaap|MSppppp|ABplpapaaa,3,1.0
SPA_004553,165,34,ABplapaaap|ABprpapaap|Earpa,3,1.0
SPA_004554,165,35,Earpp|Eplaa|Dpaa,3,1.0
SPA_004555,165,36,Eplap|ABalpaaapp|ABplaaapaa,3,1.0
SPA_004556,165,37,ABplapapa|Cappa|ABplaaaaap,3,1.0
SPA_004557,165,38,ABprppapp|Eplp|Cpppp,3,1.0
SPA_004558,165,39,ABplaapppp|Dapa|MSaaappp,3,1.0
SPA_004559,165,40,ABplpaappa|MSapapp|ABarpppapa,3,1.0
SPA_004560,165,41,ABarppppaa|ABprapaapa|ABprppapap,3,1.0
SPA_004561,165,42,ABpraapppp|Caaaaa|ABplaappaa|ABplpaaapp,4,1.0
SPA_004562,165,43,ABprappaa|Eprp|ABplpaapaa,3,1.0
SPA_004563,165,44,ABalapaaap|ABarapppap|ABplpppapp|Capppa,4,1.0
SPA_004564,165,45,ABaraaappa|ABarapaaaa|ABprappppp,3,1.0
SPA_004565,166,0,ABalaaappr|ABalapaapa|ABalappaa,3,1.0
SPA_004566,166,1,ABalaapapa|ABalpapaaa|ABaraaaap|ABarpppppp,4,1.0
SPA_004567,166,2,ABalaappaa|ABaraapaap|ABaraapapa|ABprappapp,4,1.0
SPA_004568,166,3,ABalaappap|ABprappaap|ABprappapa,3,1.0
SPA_004569,166,4,ABalaapppa|ABalppapap|ABprppappp,3,1.0
SPA_004570,166,5,ABalapappp|ABalpppapp|ABalppppap|ABarapapap,4,1.0
SPA_004571,166,6,ABalapaapp|ABalapppaa|Eplpp|Capppp,4,1.0
SPA_004572,166,7,ABalappppp|ABarappapa|MSppaap,3,1.0
SPA_004573,166,8,ABalpaaap|ABalpaapap|ABaraaapap,3,1.0
SPA_004574,166,9,ABalaaappl|ABalpaappa|ABalpaappp|ABaraaappa,4,1.0
SPA_004575,166,10,ABalpapppp|ABalppappp|MSaapaap|ABarppppaa|ABprppapap,5,1.0
SPA_004576,166,11,ABalapappa|ABalpppaa|ABarapapaa|Eplpa|Eprpp,5,1.0
SPA_004577,166,12,ABalppapaa|ABaraapapp|ABaraappap|ABprapppap,4,1.0
SPA_004578,166,13,ABaraappaa|ABarapaapa|MSaaaaaa|Cppppa,4,1.0
SPA_004579,166,14,ABaraapppa|MSapaap|Cppapa,3,1.0
SPA_004580,166,15,ABaraapppp|MSaaaapp|MSapapa|ABprppaapp|Cppaaa|Cpppaaa,6,1.0
SPA_004581,166,16,ABarapaaaa|ABprappppp|Cppppp,3,1.0
SPA_004582,166,17,ABalapppap|ABalappppa|ABarappaaa|Capapp,4,1.0
SPA_004583,166,18,ABarapppap|ABplaaapaa|ABplpppapp|Capppa,4,1.0
SPA_004584,166,19,ABarappppa|ABprpaaaaa|MSppaaa|ABplpppapa|Cappap,5,1.0
SPA_004585,166,20,ABarappppp|ABplaapaaa|Capapa|Cappaa|Cappaap,5,1.0
SPA_004586,166,21,ABarpaaaa|ABarpapaaa|ABplpppaap,3,1.0
SPA_004587,166,22,ABarpapaap|MSppapa|ABarppaapp|Cappaaa,4,1.0
SPA_004588,166,23,ABarpapapa|ABpraaappp|ABprpaapap|ABplapaapp|ABplappaaa|ABplppappa,6,1.0
SPA_004589,166,24,ABarpaapap|ABarpapapp|ABprpaappp|ABplapaapa|ABplppaapa|ABplppapap,6,1.0
SPA_004590,166,25,ABplapappp|ABprpppapp|Caappv|ABalappaaa,4,1.0
SPA_004591,166,26,ABplpaaaaa|MSapaaa|MSpaaaaa,3,1.0
SPA_004592,166,27,ABplpappaa|ABprapaaaa|ABprppaaaa,3,1.0
SPA_004593,166,28,ABplpappap|ABplpapppa|ABplppppaa,3,1.0
SPA_004594,166,29,ABplpapppp|ABplpppaa|ABplppppap|ABarpappaa|MSppapaa|MSppappa,6,1.0
SPA_004595,166,30,ABplppapa|MSaappp|ABarpappap|MSppapap|MSppappp,5,1.0
SPA_004596,166,31,ABplapppa|ABplpppppp|ABprpppppa|MSppaaaa,4,1.0
SPA_004597,166,32,ABpraaapap|ABpraapaaa|ABprpaaapa|ABplappapa,4,1.0
SPA_004598,166,33,ABpraapppa|ABplppaaaa|ABplppaaap,3,1.0
SPA_004599,166,34,ABprappap|ABalppaapa|ABalpppaaa|ABalpppaap,4,1.0
SPA_004600,166,35,ABprapppa|Cpapaa|ABalaaaalp|ABalppaaaa|ABalppaaap,5,1.0
SPA_004601,166,36,ABarpaapaa|ABplaapapa|ABprpaapaa|ABarppapap|ABplappaap|ABplppappp,6,1.0
SPA_004602,166,37,ABprpapapp|MSpppap|Ealap,3,1.0
SPA_004603,166,38,ABprppapa|Dppp|MSapapap,3,1.0
SPA_004604,166,39,ABprppppap|ABaraaaapa|ABarpaaaaa,3,1.0
SPA_004605,166,40,ABarapappa|MSaaapaa|MSpaapaa|Cppaap|Cpppaap,5,1.0
SPA_004606,166,41,MSappaa|MSpapaap|MSpapap|ABarpppaaa|MSpppaap,5,1.0
SPA_004607,166,42,MSppapp|ABarppapaa|ABplppaapp,3,1.0
SPA_004608,166,43,Earpp|Eplaa|Dpaa,3,1.0
SPA_004609,166,44,ABprppapp|Eplp|Cpppp|MSapaaap,4,1.0
SPA_004610,166,45,ABplapapa|ABprppppaa|Cppap|ABarpaaaap,4,1.0
SPA_004611,166,46,ABplaapppp|Dapa|MSaaappp,3,1.0
SPA_004612,166,47,ABplapaaaa|Earaa|ABarppaapa,3,1.0
SPA_004613,166,48,ABplpaappa|MSapapp|ABarpppapa,3,1.0
SPA_004614,166,49,ABpraaaaa|ABpraaaapa|ABplapapaa|ABplapapap,4,1.0
SPA_004615,166,50,ABarpaaap|ABpraaaapp|ABpraaapaa|ABplappapp,4,1.0
SPA_004616,166,51,ABprpaaaap|ABplapppaa|ABplapppap,3,1.0
SPA_004617,166,52,ABprappaa|Eprp|ABplpaapaa,3,1.0
SPA_004618,166,53,Dppa|ABplaaaapp|MSaaappa,3,1.0
SPA_004619,167,0,ABalaaaarl|ABalaaapal|ABalaaappl,3,1.0
SPA_004620,167,1,ABalaaappr|ABalapaapa|ABalappaa,3,1.0
SPA_004621,167,2,ABalaappaa|ABaraapapa|ABprappapp,3,1.0
SPA_004622,167,3,ABalaappap|ABprappaap|ABprappapa,3,1.0
SPA_004623,167,4,ABalaapppa|ABalppapap|ABprppappp,3,1.0
SPA_004624,167,5,ABalaapppp|ABalpapppp|ABalppappp|MSaapaap|ABarppppaa|ABprppapap|ABprppappa,7,1.0
SPA_004625,167,6,ABalapappp|ABalpppapp|ABalppppap|ABarapapap,4,1.0
SPA_004626,167,7,ABalapapap|ABalappapp|ABalapppap|ABarappaaa,4,1.0
SPA_004627,167,8,ABalpapapp|ABalpapppa|ABarppppap|ABprappaaa,4,1.0
SPA_004628,167,9,ABaraappaa|ABarapaapa|ABprappppa|Cppppa,4,1.0
SPA_004629,167,10,ABaraapppa|MSaaaapa|MSapaap|Cppapa,4,1.0
SPA_004630,167,11,ABaraapppp|ABplpaaapp|MSaaaapp|MSapapa|Cpppaaa,5,1.0
SPA_004631,167,12,ABaraaappp|ABarapaaaa|ABprappppp|Cppppp,4,1.0
SPA_004632,167,13,ABalapappa|ABarapapaa|Eprpp,3,1.0
SPA_004633,167,14,ABarapappa|ABplpaaapa|MSaaapaa|MSpaapaa|Cppaap|Cpppaap,6,1.0
SPA_004634,167,15,ABarapppap|ABplaaaaa|ABplaaapaa|Capppa,4,1.0
SPA_004635,167,16,ABarappppa|ABprpaaaaa|MSppaaa|Cappap,4,1.0
SPA_004636,167,17,ABarappppp|ABarpaaaa|ABarpapaaa|Capapa|Cappaa|Cappaap,6,1.0
SPA_004637,167,18,ABarpaaap|ABpraaaapp|ABpraaapaa|ABprpaaaap|ABplappapp|ABplapppaa|ABplapppap,7,1.0
SPA_004638,167,19,ABarpaapap|ABarpapapp|ABprpaappp|ABplapaapa|ABplppapap,5,1.0
SPA_004639,167,20,ABarpaapaa|ABarpapaap|ABplaapapa|ABprpaapaa|ABarppapap|ABplappaap|ABplppappp|Cappaaa,8,1.0
SPA_004640,167,21,ABarpapapa|ABpraaappp|ABprpaaapp|ABprpaapap|MSppapp|ABarppapaa|ABplapaapp|ABplappaaa|ABplppaapp|ABplppappa,10,1.0
SPA_004641,167,22,ABplaapapp|ABplapaaaa|ABarppaaap,3,1.0
SPA_004642,167,23,ABplapapap|Cappp|ABaraaaapp,3,1.0
SPA_004643,167,24,ABplapappp|ABprpppapp|ABprppppap|ABprpppppp|Caappv|ABalappaaa|ABalappaap|ABaraaaapa|ABarpaaaaa,9,1.0
SPA_004644,167,25,ABplpaaaaa|MSapaaa|MSpaaaaa,3,1.0
SPA_004645,167,26,ABplpaappa|MSapapp|ABarpppapa,3,1.0
SPA_004646,167,27,ABplpapaa|MSaapaaa|ABarpppaap|ABprppaapa,4,1.0
SPA_004647,167,28,ABplpappap|ABplpapppa|ABplppppaa,3,1.0
SPA_004648,167,29,ABplpapppp|ABplppapp|ABplpppaap|ABplppppap,4,1.0
SPA_004649,167,30,ABplppapa|MSaappp|ABarpappap|MSppapap|MSppappp,5,1.0
SPA_004650,167,31,ABplapppa|ABplpppapp|ABplpppppp|ABprpppppa,4,1.0
SPA_004651,167,32,ABpraaapap|ABpraaappa|ABpraapaaa,3,1.0
SPA_004652,167,33,ABpraapppa|ABplppaaaa|ABplppaaap,3,1.0
SPA_004653,167,34,ABprapapap|ABprappap|ABalppaapa|ABalpppaaa|ABalpppaap,5,1.0
SPA_004654,167,35,ABprpapapp|MSpppap|Ealap,3,1.0
SPA_004655,167,36,ABarppaapp|ABprppapa|Dppp|MSapapap,4,1.0
SPA_004656,167,37,ABprppapp|Eplp|MSapaaap,3,1.0
SPA_004657,167,38,ABplpaaaap|MSaaaaap|MSpaaaap,3,1.0
SPA_004658,167,39,ABplpapapa|MSaapapa|ABprppapaa,3,1.0
SPA_004659,167,40,MSappaa|MSpapaap|MSpapap|MSpppaap,4,1.0
SPA_004660,167,41,ABarapappp|MSaaapap|MSpaapap,3,1.0
SPA_004661,167,42,ABalappppp|ABarappapa|MSppaap,3,1.0
SPA_004662,167,43,ABplaapppp|Dapa|MSaaappp,3,1.0
SPA_004663,167,44,Earpp|Eplaa|Dpaa,3,1.0
SPA_004664,167,45,ABarpappaa|MSppaaap|MSppapaa|MSppappa,4,1.0
SPA_004665,167,46,ABplaapaap|ABprpapaaa|Capaaa,3,1.0
SPA_004666,167,47,ABarpppapp|ABprppaapp|Cppaaa,3,1.0
SPA_004667,168,0,ABalaaaarl|ABalaaaarr|ABalaaapal,3,1.0
SPA_004668,168,1,ABalaaappr|ABalapaapa|ABalappaa|ABalppaap,4,1.0
SPA_004669,168,2,ABalaappaa|ABaraapapa|ABprappapp,3,1.0
SPA_004670,168,3,ABalaappap|ABprappaap|ABprappapa,3,1.0
SPA_004671,168,4,ABalaapppa|ABalppapap|ABprppappp,3,1.0
SPA_004672,168,5,ABalaapppp|ABalpapppp|ABalppappp|MSaapaap|ABarppppaa|ABprppappa,6,1.0
SPA_004673,168,6,ABalapappa|ABarapapaa|Eprpa,3,1.0
SPA_004674,168,7,ABalapappp|ABalpppapp|ABalppppap|ABarapapap|MSpaaapa,5,1.0
SPA_004675,168,8,ABalappapp|Eplpp|Capppp,3,1.0
SPA_004676,168,9,ABalappppp|ABarappapa|MSppaap,3,1.0
SPA_004677,168,10,ABalpaaap|ABalpaapap|ABalpapaaa|ABarpppppp,4,1.0
SPA_004678,168,11,ABalpaappa|ABalpaappp|ABaraaappa,3,1.0
SPA_004679,168,12,ABalpappap|ABalpapppa|ABprapaapp|ABprappaaa,4,1.0
SPA_004680,168,13,ABalppapaa|ABaraapapp|ABarpppppa|ABprapppaa,4,1.0
SPA_004681,168,14,ABaraappaa|ABarapaapa|ABprapppap,3,1.0
SPA_004682,168,15,ABaraapppa|MSaaaapa|MSapaap|Cppapa,4,1.0
SPA_004683,168,16,ABaraapppp|MSaaaapp|ABprppaapp|Cppaaa,4,1.0
SPA_004684,168,17,ABarapaapp|Cppapp|Cpppapp,3,1.0
SPA_004685,168,18,ABarapappa|ABplpaaapa|MSaaapaa|MSpaapaa|Cppaap|Cpppaap,6,1.0
SPA_004686,168,19,ABarappppa|ABprpaaaaa|MSppaaa|Cappap,4,1.0
SPA_004687,168,20,ABarappppp|ABarpaaaa|ABarpapaaa|Capapa|Cappaa,5,1.0
SPA_004688,168,21,ABarpaaap|ABpraaaapp|ABpraaapaa|ABprpaaaap|ABplappapp|ABplapppaa,6,1.0
SPA_004689,168,22,ABarpaapaa|ABpraaapap|ABpraaappa|ABpraapaaa|ABprpaaapa|ABprpaapaa|ABplappaap|ABplappapa|ABplppappp,9,1.0
SPA_004690,168,23,ABarpapaap|MSppapa|ABarppapap|Cappaaa,4,1.0
SPA_004691,168,24,ABarpapapa|ABpraaappp|ABprpaapap|ABplapaapp|ABplappaaa,5,1.0
SPA_004692,168,25,ABarpaapap|ABarpapapp|ABprpaappp|MSppppa|ABplapaapa|ABplppaapa|ABplppapap,7,1.0
SPA_004693,168,26,ABarpappa|ABpraapapp|ABpraappaa|ABprpaappa,4,1.0
SPA_004694,168,27,ABarapppap|ABplaaaaa|ABplaaapaa,3,1.0
SPA_004695,168,28,ABplapapap|Cappp|ABarpaaaaa,3,1.0
SPA_004696,168,29,ABplapappp|ABprppppap|ABprpppppp|Caappv|Cpappv|ABalappaaa|ABalappaap,7,1.0
